name,price,speed,modules,price_per_gb,color,first_word_latency,cas_latency,ram_type,speed_mhz,num_sticks,gb_per_stick,capacity_gb
ADATA XPG Lancer Blade RGB 32 GB,237.67,"5,6000","1,32",7.4271875,Black,10.0,30.0,DDR5,6000,1,32,32
Corsair Vengeance RGB 32 GB,190.65,"5,5200","2,16",5.9578125,Black / Gray,15.385,40.0,DDR5,5200,2,16,32
Corsair Vengeance 16 GB,56.99,"5,4800","2,8",3.561875,Black / White,16.667,40.0,DDR5,4800,2,8,16
G.Skill Sniper 16 GB,199.0,"3,1866","2,8",12.4375,Black / Red,9.646,9.0,DDR3,1866,2,8,16
PNY Performance 32 GB,88.49,"4,3200","1,32",2.7653125,Black,13.75,22.0,DDR4,3200,1,32,32
GOODRAM IRDM PRO 16 GB,91.7,"4,3600","1,16",5.73125,Black,10.0,18.0,DDR4,3600,1,16,16
G.Skill Ares 32 GB,106.85,"3,2400","4,8",3.3390625,Unknown,9.167,11.0,DDR3,2400,4,8,32
G.Skill Trident Z5 RGB 32 GB,99.99,"5,6000","2,16",3.1246875,Black,12.0,36.0,DDR5,6000,2,16,32
Corsair Vengeance RGB 16 GB,54.97,"4,3200","2,8",3.435625,Black,10.0,16.0,DDR4,3200,2,8,16
Kingston FURY Beast RGB 16 GB,79.14,"5,6000","1,16",4.94625,White,10.0,30.0,DDR5,6000,1,16,16
G.Skill Trident Z RGB 32 GB,205.0,"4,3600","2,16",6.40625,Black,9.444,17.0,DDR4,3600,2,16,32
Corsair Vengeance RGB Pro 16 GB,62.14,"4,3200","2,8",3.88375,Black,10.0,16.0,DDR4,3200,2,8,16
Corsair Vengeance RGB 64 GB,219.99,"5,5600","2,32",3.43734375,Gray,12.857,36.0,DDR5,5600,2,32,64
Kingston ValueRAM 4 GB,14.99,"4,2666","1,4",3.7475,Green / Black,14.254,19.0,DDR4,2666,1,4,4
Kingston FURY Beast RGB 32 GB,102.3,"5,5600","1,32",3.196875,Black,14.286,40.0,DDR5,5600,1,32,32
TEAMGROUP Elite 8 GB,24.47,"3,1600","1,8",3.05875,Black,13.75,11.0,DDR3,1600,1,8,8
G.Skill Trident Z Royal 32 GB,279.63,"4,3600","2,16",8.7384375,Gold,8.889,16.0,DDR4,3600,2,16,32
G.Skill Ripjaws X 4 GB,25.23,"3,1600","2,2",6.3075,Black / Red,11.25,9.0,DDR3,1600,2,2,4
Micron MT16JTF1G64AZ-1G6E1 8 GB,24.29,"3,1600","1,8",3.03625,Green,13.75,11.0,DDR3,1600,1,8,8
Kingston FURY Renegade Pro 256 GB,1685.0,"5,6000","8,32",6.58203125,Black,10.667,32.0,DDR5,6000,8,32,256
Kingston FURY Impact 16 GB,76.98,"5,6400","1,16",4.81125,Black,11.875,38.0,DDR5,6400,1,16,16
Crucial CT2K16G64C52CU5 32 GB,159.0,"5,6400","2,16",4.96875,Black,16.25,52.0,DDR5,6400,2,16,32
Corsair Dominator Platinum RGB 32 GB,173.99,"5,6000","2,16",5.4371875,Black,12.0,36.0,DDR5,6000,2,16,32
G.Skill Trident Z5 RGB 32 GB,114.99,"5,6000","2,16",3.5934375,Black,10.667,32.0,DDR5,6000,2,16,32
G.Skill Trident Z Royal 16 GB,279.0,"4,4600","2,8",17.4375,Silver,7.826,18.0,DDR4,4600,2,8,16
Kingston KVR21R15D4/16 16 GB,29.98,"4,2133","1,16",1.87375,Black / Green,14.065,15.0,DDR4,2133,1,16,16
Samsung M393A4K40CB2-CTD 32 GB,59.0,"4,2666","1,32",1.84375,Green / Black,14.254,19.0,DDR4,2666,1,32,32
Corsair Vengeance RGB RS 16 GB,68.98,"4,3200","1,16",4.31125,Black / Gray,10.0,16.0,DDR4,3200,1,16,16
Mushkin Redline Lumina 64 GB,205.75,"4,3600","2,32",3.21484375,White,10.0,18.0,DDR4,3600,2,32,64
Corsair Vengeance 64 GB,285.99,"5,6000","4,16",4.46859375,Black / Silver,12.0,36.0,DDR5,6000,4,16,64
Kingston Fury Renegade RGB 16 GB,89.99,"5,6800","1,16",5.624375,Silver / Black,10.588,36.0,DDR5,6800,1,16,16
Kingston Fury Renegade RGB 32 GB,212.06,"5,7600","2,16",6.626875,Silver / White,10.0,38.0,DDR5,7600,2,16,32
Kingston ValueRAM 16 GB,39.6,"4,2666","1,16",2.475,Green,14.254,19.0,DDR4,2666,1,16,16
Timetec PINNACLE Konduit 16 GB,33.99,"4,3600","2,8",2.124375,Black,10.0,18.0,DDR4,3600,2,8,16
G.Skill Trident Z Royal 64 GB,266.04,"4,3600","4,16",4.156875,Silver,8.889,16.0,DDR4,3600,4,16,64
Kingston FURY Beast 64 GB,365.68,"5,6000","2,32",5.71375,Black,13.333,40.0,DDR5,6000,2,32,64
Patriot Viper Venom RGB 32 GB,129.99,"5,7400","2,16",4.0621875,Black / White,10.811,40.0,DDR5,7400,2,16,32
Corsair Vengeance RGB Pro 32 GB,628.8,"4,3200","4,8",19.65,Black,8.75,14.0,DDR4,3200,4,8,32
Kingston FURY Beast RGB 16 GB,59.99,"5,5200","1,16",3.749375,Black,15.385,40.0,DDR5,5200,1,16,16
Kingston FURY 32 GB,120.77,"5,5200","2,16",3.7740625,White,15.385,40.0,DDR5,5200,2,16,32
Kingston Server Premier 32 GB,134.55,"4,3200","1,32",4.2046875,Unknown,13.75,22.0,DDR4,3200,1,32,32
Lexar Ares RGB 16 GB,75.97,"4,4000","2,8",4.748125,White,9.0,18.0,DDR4,4000,2,8,16
Corsair Dominator Platinum RGB 16 GB,87.92,"4,3200","2,8",5.495,White,10.0,16.0,DDR4,3200,2,8,16
Corsair Vengeance RGB RS 8 GB,41.99,"4,3200","1,8",5.24875,Black / Gray,10.0,16.0,DDR4,3200,1,8,8
Kingston FURY Renegade 32 GB,149.9,"5,6800","2,16",4.684375,Silver / White,10.588,36.0,DDR5,6800,2,16,32
Crucial CT2K16G4DFD8213 32 GB,83.0,"4,2133","2,16",2.59375,Black / Green,14.065,15.0,DDR4,2133,2,16,32
G.Skill Trident Z Royal 64 GB,478.1,"4,3200","4,16",7.4703125,Silver,10.0,16.0,DDR4,3200,4,16,64
V-Color TRA532G72D834Q 128 GB,1295.99,"5,7200","4,32",10.124921875,White,9.444,34.0,DDR5,7200,4,32,128
G.Skill Value 8 GB,21.24,"3,1600","1,8",2.655,Black,13.75,11.0,DDR3,1600,1,8,8
Thermaltake TOUGHRAM RGB 16 GB,113.3,"4,3600","2,8",7.08125,Black / Silver,10.0,18.0,DDR4,3600,2,8,16
Thermaltake TOUGHRAM Z-ONE RGB 16 GB,129.98,"4,3200","2,8",8.12375,Black,10.0,16.0,DDR4,3200,2,8,16
Kingston FURY Impact 32 GB,140.53,"4,3200","2,16",4.3915625,Black,12.5,20.0,DDR4,3200,2,16,32
Crucial CT32G56C46S5 32 GB,114.25,"5,5600","1,32",3.5703125,Black,16.429,46.0,DDR5,5600,1,32,32
G.Skill Trident Z5 RGB 32 GB,119.99,"5,6400","2,16",3.7496875,Black,10.0,32.0,DDR5,6400,2,16,32
G.Skill Ripjaws S5 32 GB,260.01,"5,5600","2,16",8.1253125,White,10.0,28.0,DDR5,5600,2,16,32
Kingston FURY Renegade 32 GB,229.59,"5,8000","2,16",7.1746875,Silver / White,9.5,38.0,DDR5,8000,2,16,32
Patriot Viper Steel RGB 32 GB,87.99,"4,3600","1,32",2.7496875,Black,11.111,20.0,DDR4,3600,1,32,32
Crucial CT2K16G52C42U5 32 GB,95.99,"5,5200","2,16",2.9996875,Black,16.154,42.0,DDR5,5200,2,16,32
Corsair Vengeance 64 GB,241.27,"5,5600","4,16",3.76984375,Gray,12.857,36.0,DDR5,5600,4,16,64
Patriot Signature 8 GB,100.8,"3,1333","1,8",12.6,Green,13.503,9.0,DDR3,1333,1,8,8
G.Skill Value 16 GB,35.18,"3,1333","2,8",2.19875,Black,13.503,9.0,DDR3,1333,2,8,16
TEAMGROUP T-Force Vulcan Z 16 GB,79.48,"4,3600","1,16",4.9675,Gray / Black,10.0,18.0,DDR4,3600,1,16,16
ADATA XPG GAMMIX D10 16 GB,138.57,"4,3600","2,8",8.660625,Black,10.0,18.0,DDR4,3600,2,8,16
Kingston FURY Renegade Pro 32 GB,207.44,"5,5600","1,32",6.4825,Black,12.857,36.0,DDR5,5600,1,32,32
G.Skill Ripjaws S5 48 GB,104.99,"5,5200","2,24",2.1872916666666664,White,15.385,40.0,DDR5,5200,2,24,48
Corsair Vengeance RGB RT 64 GB,151.99,"4,3200","2,32",2.37484375,Black,10.0,16.0,DDR4,3200,2,32,64
TEAMGROUP Xtreem 32 GB,189.99,"5,8000","2,16",5.9371875,White,9.5,38.0,DDR5,8000,2,16,32
Kingston FURY Beast RGB 16 GB,84.18,"5,6400","1,16",5.26125,Black,10.0,32.0,DDR5,6400,1,16,16
Kingston FURY Renegade 16 GB,392.38,"4,4800","2,8",24.52375,Black,7.917,19.0,DDR4,4800,2,8,16
Corsair Vengeance LPX 8 GB,33.88,"4,2666","2,4",4.235,Red,11.253,15.0,DDR4,2666,2,4,8
Kingston FURY 16 GB,60.78,"5,5600","1,16",3.79875,White,14.286,40.0,DDR5,5600,1,16,16
PNY XLR8 Gaming MAKO RGB 32 GB,160.47,"5,6400","2,16",5.0146875,Black,12.5,40.0,DDR5,6400,2,16,32
Patriot Signature Line 8 GB,27.99,"4,2666","1,8",3.49875,Green,14.254,19.0,DDR4,2666,1,8,8
Kingston ValueRAM 1 GB,11.95,"2,667","1,1",11.95,Green,14.993,5.0,DDR2,667,1,1,1
Corsair ValueSelect 4 GB,14.99,"4,2400","1,4",3.7475,Black,13.333,16.0,DDR4,2400,1,4,4
G.Skill Trident Z RGB 16 GB,199.0,"4,4400","2,8",12.4375,Black,8.182,18.0,DDR4,4400,2,8,16
Kingston Fury Renegade RGB 48 GB,339.58,"5,6400","2,24",7.074583333333333,Silver / Black,10.0,32.0,DDR5,6400,2,24,48
G.Skill Ripjaws X 16 GB,155.47,"3,1600","4,4",9.716875,Black / Blue,11.25,9.0,DDR3,1600,4,4,16
Kingston KCP421ND8/16 16 GB,47.64,"4,2133","1,16",2.9775,Green / Black,14.065,15.0,DDR4,2133,1,16,16
TEAMGROUP Xtreem ARGB 32 GB,139.99,"5,7200","2,16",4.3746875,White,9.444,34.0,DDR5,7200,2,16,32
Corsair Dominator Platinum RGB 16 GB,215.62,"4,4000","2,8",13.47625,Black,8.0,16.0,DDR4,4000,2,8,16
Samsung M393A4K40BB1-CRC 32 GB,64.98,"4,2400","1,32",2.030625,Green,14.167,17.0,DDR4,2400,1,32,32
Kingston Fury Renegade RGB 16 GB,100.27,"5,6400","1,16",6.266875,Silver / Black,10.0,32.0,DDR5,6400,1,16,16
Crucial CT2K16G4DFRA266 32 GB,86.99,"4,2666","2,16",2.7184375,Green,14.254,19.0,DDR4,2666,2,16,32
TEAMGROUP Xtreem ARGB 48 GB,229.99,"5,7600","2,24",4.791458333333334,Black,9.474,36.0,DDR5,7600,2,24,48
Kingston KVR16R11D4K4/64 64 GB,114.36,"3,1600","4,16",1.786875,Green,13.75,11.0,DDR3,1600,4,16,64
Corsair Dominator Platinum RGB 64 GB,229.99,"5,5600","2,32",3.59359375,Black,14.286,40.0,DDR5,5600,2,32,64
G.Skill Value 4 GB,14.41,"3,1333","1,4",3.6025,Green,13.503,9.0,DDR3,1333,1,4,4
Corsair Vengeance RGB 48 GB,147.99,"5,5600","2,24",3.0831250000000003,Black,14.286,40.0,DDR5,5600,2,24,48
Mushkin Enhanced Essentials 32 GB,137.41,"4,3200","2,16",4.2940625,Black,13.75,22.0,DDR4,3200,2,16,32
G.Skill Sniper X 16 GB,53.22,"4,3200","2,8",3.32625,Black / White,10.0,16.0,DDR4,3200,2,8,16
Kingston FURY Renegade 48 GB,255.27,"5,7200","2,24",5.318125,Silver / Black,10.556,38.0,DDR5,7200,2,24,48
Kingston KVR16LN11K2/8 8 GB,62.36,"3,1600","2,4",7.795,Black / Green,13.75,11.0,DDR3,1600,2,4,8
ADATA XPG GAMMIX D20 32 GB,140.94,"4,3200","2,16",4.404375,Black,10.0,16.0,DDR4,3200,2,16,32
G.Skill Trident Z5 RGB 32 GB,121.59,"5,5600","2,16",3.7996875,Black,14.286,40.0,DDR5,5600,2,16,32
Corsair Dominator Platinum RGB 64 GB,380.03,"5,5200","2,32",5.93796875,Gray / Black,15.385,40.0,DDR5,5200,2,32,64
Kingston FURY 64 GB,316.12,"5,5600","4,16",4.939375,White,14.286,40.0,DDR5,5600,4,16,64
G.Skill Ripjaws 32 GB,94.99,"5,5600","2,16",2.9684375,Black / White,14.286,40.0,DDR5,5600,2,16,32
G.Skill Ripjaws 16 GB,32.99,"3,1600","2,8",2.061875,Black / Red,11.25,9.0,DDR3,1600,2,8,16
Patriot Viper Venom RGB 32 GB,173.03,"5,7000","2,16",5.4071875,Black / White,11.429,40.0,DDR5,7000,2,16,32
Corsair Vengeance RGB Pro 32 GB,144.99,"4,3600","4,8",4.5309375,Black,8.889,16.0,DDR4,3600,4,8,32
Corsair Dominator Platinum RGB 32 GB,143.99,"5,5600","2,16",4.4996875,Gray / Black,12.857,36.0,DDR5,5600,2,16,32
TEAMGROUP Xtreem 48 GB,215.99,"5,8000","2,24",4.499791666666667,White,9.5,38.0,DDR5,8000,2,24,48
Corsair Dominator Platinum RGB 32 GB,129.99,"5,5200","2,16",4.0621875,Gray / Black,15.385,40.0,DDR5,5200,2,16,32
G.Skill Ripjaws M5 RGB 96 GB,239.99,"5,5600","2,48",2.4998958333333334,Black,14.286,40.0,DDR5,5600,2,48,96
Corsair Vengeance RGB Pro 16 GB,82.99,"4,2666","2,8",5.186875,White,12.003,16.0,DDR4,2666,2,8,16
Corsair Vengeance RGB 32 GB,144.99,"5,6000","2,16",4.5309375,White,10.0,30.0,DDR5,6000,2,16,32
Corsair Vengeance RGB Pro 16 GB,80.67,"4,3600","2,8",5.041875,Black,8.889,16.0,DDR4,3600,2,8,16
Kingston FURY Beast RGB 32 GB,95.65,"5,5200","1,32",2.9890625,Black,15.385,40.0,DDR5,5200,1,32,32
Kingston FURY Renegade 64 GB,188.41,"4,3200","2,32",2.94390625,Black,10.0,16.0,DDR4,3200,2,32,64
Kingston KVR16N11H/8 8 GB,15.0,"3,1600","1,8",1.875,Green,13.75,11.0,DDR3,1600,1,8,8
G.Skill Ripjaws V 32 GB,229.99,"4,3600","4,8",7.1871875,Black,10.0,18.0,DDR4,3600,4,8,32
Kingston FURY Beast 16 GB,130.51,"5,4800","1,16",8.156875,Black / Silver,15.833,38.0,DDR5,4800,1,16,16
Kingston FURY Beast 64 GB,331.52,"4,3200","4,16",5.18,Black,10.0,16.0,DDR4,3200,4,16,64
Patriot Viper Steel RGB 8 GB,24.99,"4,3600","1,8",3.12375,Black,11.111,20.0,DDR4,3600,1,8,8
ADATA XPG CASTER RGB 16 GB,83.47,"5,6400","1,16",5.216875,Black / Silver,12.5,40.0,DDR5,6400,1,16,16
Kingston FURY Beast 16 GB,95.99,"5,6000","1,16",5.999375,Black / Silver,13.333,40.0,DDR5,6000,1,16,16
Patriot Signature Line 32 GB,79.98,"4,3200","1,32",2.499375,Unknown,13.75,22.0,DDR4,3200,1,32,32
G.Skill Ripjaws V 256 GB,754.74,"4,3200","8,32",2.948203125,Black,10.0,16.0,DDR4,3200,8,32,256
Crucial Classic 8 GB,27.98,"5,5200","1,8",3.4975,Black,16.154,42.0,DDR5,5200,1,8,8
Kingston Fury Renegade RGB 32 GB,214.41,"5,7600","2,16",6.7003125,Silver / Black,10.0,38.0,DDR5,7600,2,16,32
Kingston FURY Beast RGB 32 GB,150.83,"5,6400","1,32",4.7134375,Black,10.0,32.0,DDR5,6400,1,32,32
G.Skill Ripjaws 32 GB,77.98,"4,3200","2,16",2.436875,Black,13.75,22.0,DDR4,3200,2,16,32
G.Skill Ripjaws 32 GB,64.98,"4,2666","2,16",2.030625,Black,13.503,18.0,DDR4,2666,2,16,32
Crucial CT2K32G48C40S5 64 GB,164.96,"5,4800","2,32",2.5775,Black,16.667,40.0,DDR5,4800,2,32,64
Kingston FURY Impact 16 GB,54.75,"5,5600","1,16",3.421875,Black,14.286,40.0,DDR5,5600,1,16,16
Crucial CT2K16G3ERSLD4160B 32 GB,109.97,"3,1600","2,16",3.4365625,Green,13.75,11.0,DDR3,1600,2,16,32
G.Skill Trident Z5 RGB 48 GB,174.99,"5,7200","2,24",3.6456250000000003,Silver / Black,10.0,36.0,DDR5,7200,2,24,48
Mushkin Enhanced Redline 64 GB,189.99,"5,5600","2,32",2.96859375,Black,10.0,28.0,DDR5,5600,2,32,64
G.Skill Trident Z5 RGB 32 GB,130.98,"5,6800","2,16",4.093125,Silver / Black,10.0,34.0,DDR5,6800,2,16,32
ADATA XPG SPECTRIX D35G RGB 64 GB,189.99,"4,3200","2,32",2.96859375,Black,10.0,16.0,DDR4,3200,2,32,64
Kingston Fury Renegade RGB 32 GB,202.32,"5,7200","2,16",6.3225,Silver / Black,10.556,38.0,DDR5,7200,2,16,32
Corsair Vengeance LPX 32 GB,291.81,"4,3200","2,16",9.1190625,Black / Yellow,10.0,16.0,DDR4,3200,2,16,32
G.Skill Trident Z Royal 32 GB,162.78,"4,3600","2,16",5.086875,Silver,10.0,18.0,DDR4,3600,2,16,32
G.Skill Ripjaws S5 64 GB,364.89,"5,5200","2,32",5.70140625,White,13.846,36.0,DDR5,5200,2,32,64
G.Skill Sniper 8 GB,38.72,"3,2400","2,4",4.84,Black / Red,9.167,11.0,DDR3,2400,2,4,8
TEAMGROUP T-Force Vulcan 32 GB,79.99,"5,5200","2,16",2.4996875,Red,15.385,40.0,DDR5,5200,2,16,32
Crucial CT32G4RFD4293 32 GB,63.23,"4,2933","1,32",1.9759375,Green / Black,14.32,21.0,DDR4,2933,1,32,32
Kingston FURY Renegade 16 GB,95.12,"5,7200","1,16",5.945,Silver / White,10.556,38.0,DDR5,7200,1,16,16
G.Skill Ripjaws Z 32 GB,117.07,"3,1866","4,8",3.6584375,Black / Red,10.718,10.0,DDR3,1866,4,8,32
G.Skill Aegis 4 GB,19.0,"4,2400","1,4",4.75,Black / Red,12.5,15.0,DDR4,2400,1,4,4
Crucial CT4K16G4DFD824A 64 GB,199.99,"4,2400","4,16",3.12484375,Green / Black,14.167,17.0,DDR4,2400,4,16,64
Corsair Vengeance 64 GB,202.99,"5,5600","2,32",3.17171875,Black / Gray,12.857,36.0,DDR5,5600,2,32,64
Corsair Dominator Titanium First Edition 48 GB,273.99,"5,7200","2,24",5.708125,White,10.0,36.0,DDR5,7200,2,24,48
Corsair Vengeance RGB Pro 16 GB,105.99,"4,3200","2,8",6.624375,Black,10.0,16.0,DDR4,3200,2,8,16
G.Skill Ripjaws S5 32 GB,235.91,"5,5200","2,16",7.3721875,Black,13.846,36.0,DDR5,5200,2,16,32
Kingston FURY Beast RGB 16 GB,180.35,"5,6000","2,8",11.271875,Black,13.333,40.0,DDR5,6000,2,8,16
ADATA XPG SPECTRIX D50 32 GB,202.34,"4,3200","2,16",6.323125,Black,10.0,16.0,DDR4,3200,2,16,32
Kingston Fury Renegade RGB 32 GB,232.82,"5,8000","2,16",7.275625,Silver / White,9.5,38.0,DDR5,8000,2,16,32
Kingston ValueRAM 16 GB,41.6,"4,2666","1,16",2.6,Green,14.254,19.0,DDR4,2666,1,16,16
Kingston FURY Beast RGB 32 GB,134.99,"5,6000","1,32",4.2184375,Black,10.0,30.0,DDR5,6000,1,32,32
Kingston Fury Renegade RGB 48 GB,182.32,"5,6000","1,48",3.7983333333333333,Silver / Black,10.667,32.0,DDR5,6000,1,48,48
Crucial CT2K8G4SFS832A 16 GB,54.99,"4,3200","2,8",3.436875,Green / Black,13.75,22.0,DDR4,3200,2,8,16
Crucial CT32G52C42U5 32 GB,85.45,"5,5200","1,32",2.6703125,Black,16.154,42.0,DDR5,5200,1,32,32
Corsair Vengeance 32 GB,120.5,"5,6000","2,16",3.765625,White / Gray,12.0,36.0,DDR5,6000,2,16,32
G.Skill Ripjaws Z 32 GB,137.07,"3,2400","4,8",4.2834375,Unknown,9.167,11.0,DDR3,2400,4,8,32
G.Skill Ripjaws V 32 GB,75.81,"4,2666","4,8",2.3690625,Red / Black,14.254,19.0,DDR4,2666,4,8,32
TEAMGROUP T-Force Xtreem ARGB 32 GB,128.38,"4,3200","2,16",4.011875,White,10.0,16.0,DDR4,3200,2,16,32
Corsair CMV16GX3M2A1333C9 16 GB,49.79,"3,1333","2,8",3.111875,Green,13.503,9.0,DDR3,1333,2,8,16
G.Skill Trident Z Neo 64 GB,173.58,"4,3200","4,16",2.7121875,Silver / Black,10.0,16.0,DDR4,3200,4,16,64
Corsair Vengeance LPX 8 GB,47.62,"4,2400","1,8",5.9525,Red,13.333,16.0,DDR4,2400,1,8,8
Corsair ValueSelect 16 GB,69.98,"4,2666","1,16",4.37375,Black,13.503,18.0,DDR4,2666,1,16,16
G.Skill Trident Z5 32 GB,92.99,"5,5600","2,16",2.9059375,Silver / Black,12.857,36.0,DDR5,5600,2,16,32
Crucial CT51264BD160B 4 GB,12.99,"3,1600","1,4",3.2475,Green,13.75,11.0,DDR3,1600,1,4,4
Kingston Fury Renegade RGB 32 GB,167.0,"5,6800","2,16",5.21875,Silver / Black,10.588,36.0,DDR5,6800,2,16,32
Kingston FURY 64 GB,211.0,"5,5600","2,32",3.296875,White,14.286,40.0,DDR5,5600,2,32,64
Kingston FURY Renegade Pro 128 GB,1129.0,"5,6800","4,32",8.8203125,Black,10.0,34.0,DDR5,6800,4,32,128
ADATA XPG SPECTRIX D35G RGB 32 GB,91.29,"4,3600","1,32",2.8528125,Black,10.0,18.0,DDR4,3600,1,32,32
Kingston Fury Renegade RGB 16 GB,99.99,"4,3200","2,8",6.249375,Black,10.0,16.0,DDR4,3200,2,8,16
Kingston Fury Renegade RGB 16 GB,120.0,"4,3600","2,8",7.5,Black,8.889,16.0,DDR4,3600,2,8,16
TEAMGROUP T-Force Vulcan 16 GB,85.58,"5,5200","1,16",5.34875,Black,15.385,40.0,DDR5,5200,1,16,16
Kingston FURY Beast RGB 32 GB,129.99,"5,6000","1,32",4.0621875,Black,12.0,36.0,DDR5,6000,1,32,32
TEAMGROUP Elite 16 GB,44.99,"4,3200","1,16",2.811875,Black,13.75,22.0,DDR4,3200,1,16,16
Silicon Power SP064GBSVU560F22 64 GB,145.99,"5,5600","2,32",2.28109375,Black,16.429,46.0,DDR5,5600,2,32,64
G.Skill Trident Z 32 GB,114.99,"5,6400","2,16",3.5934375,White / Black,10.0,32.0,DDR5,6400,2,16,32
TEAMGROUP Elite Plus 32 GB,114.23,"5,4800","2,16",3.5696875,Black,16.667,40.0,DDR5,4800,2,16,32
Corsair Vengeance RGB Pro SL 128 GB,368.04,"4,3200","4,32",2.8753125,Black,10.0,16.0,DDR4,3200,4,32,128
Corsair Vengeance RGB RT 64 GB,204.99,"4,3200","4,16",3.20296875,Black,10.0,16.0,DDR4,3200,4,16,64
G.Skill Trident Z5 64 GB,199.99,"5,6000","2,32",3.12484375,Silver / Black,10.667,32.0,DDR5,6000,2,32,64
Thermaltake TOUGHRAM XG RGB 16 GB,219.99,"4,4600","2,8",13.749375,White / Silver,8.261,19.0,DDR4,4600,2,8,16
G.Skill Trident Z5 RGB 32 GB,114.99,"5,6000","2,16",3.5934375,White / Black,10.667,32.0,DDR5,6000,2,16,32
Corsair Vengeance RGB Pro 16 GB,58.99,"4,2933","2,8",3.686875,Black,10.91,16.0,DDR4,2933,2,8,16
G.Skill Ripjaws S5 64 GB,256.41,"5,5200","2,32",4.00640625,Black,13.846,36.0,DDR5,5200,2,32,64
TEAMGROUP T-Force Dark 16 GB,159.0,"4,2400","2,8",9.9375,Red / Black,11.667,14.0,DDR4,2400,2,8,16
Kingston FURY Beast 128 GB,429.99,"4,3600","4,32",3.359296875,Black,10.0,18.0,DDR4,3600,4,32,128
Kingston FURY Beast RGB 16 GB,85.21,"5,6400","1,16",5.325625,White,10.0,32.0,DDR5,6400,1,16,16
Patriot Viper Elite II 64 GB,163.99,"4,3200","2,32",2.56234375,Red / Black,11.25,18.0,DDR4,3200,2,32,64
Corsair Dominator Platinum 8 GB,270.86,"3,2800","2,4",33.8575,Black / Silver,8.571,12.0,DDR3,2800,2,4,8
G.Skill Trident Z Royal 128 GB,369.99,"4,3600","4,32",2.890546875,Silver,10.0,18.0,DDR4,3600,4,32,128
Corsair Dominator Platinum RGB 32 GB,172.99,"5,6400","2,16",5.4059375,Black,11.875,38.0,DDR5,6400,2,16,32
G.Skill Trident Z RGB 64 GB,232.57,"4,2400","8,8",3.63390625,Unknown,12.5,15.0,DDR4,2400,8,8,64
Corsair XMS3 4 GB,35.79,"3,1333","1,4",8.9475,Black / White,13.503,9.0,DDR3,1333,1,4,4
Corsair Vengeance 8 GB,50.99,"3,1600","2,4",6.37375,Black / Yellow,11.25,9.0,DDR3,1600,2,4,8
Corsair Vengeance RGB Pro SL 32 GB,167.99,"4,3200","4,8",5.2496875,White / Black,10.0,16.0,DDR4,3200,4,8,32
Kingston FURY Renegade Pro 128 GB,724.99,"5,4800","4,32",5.663984375,Black,15.0,36.0,DDR5,4800,4,32,128
Corsair Vengeance 16 GB,129.4,"3,1600","4,4",8.0875,Black / Blue,11.25,9.0,DDR3,1600,4,4,16
Corsair Vengeance LPX 16 GB,125.0,"4,3200","2,8",7.8125,Black,10.0,16.0,DDR4,3200,2,8,16
V-Color TRA532G72D834O 256 GB,2979.99,"5,7200","8,32",11.6405859375,Black,9.444,34.0,DDR5,7200,8,32,256
Mushkin Redline 64 GB,197.71,"4,3200","2,32",3.08921875,Unknown,10.0,16.0,DDR4,3200,2,32,64
TEAMGROUP Elite 8 GB,28.99,"4,3200","1,8",3.62375,Black,13.75,22.0,DDR4,3200,1,8,8
Corsair Vengeance RGB Pro 128 GB,345.54,"4,3000","4,32",2.69953125,Black,10.667,16.0,DDR4,3000,4,32,128
G.Skill Zeta R5 Neo 128 GB,759.99,"5,6000","4,32",5.937421875,Black,10.0,30.0,DDR5,6000,4,32,128
Corsair Vengeance RGB Pro 16 GB,74.98,"4,3600","2,8",4.68625,Black,10.0,18.0,DDR4,3600,2,8,16
G.Skill Trident Z Royal 16 GB,169.0,"4,4000","2,8",10.5625,Silver,7.5,15.0,DDR4,4000,2,8,16
Corsair Dominator Platinum RGB 32 GB,176.06,"4,3200","4,8",5.501875,White,10.0,16.0,DDR4,3200,4,8,32
Corsair Dominator Platinum RGB 32 GB,200.99,"5,7000","2,16",6.2809375,Black,9.714,34.0,DDR5,7000,2,16,32
Kingston FURY Renegade 32 GB,139.99,"5,6400","2,16",4.3746875,Silver / White,10.0,32.0,DDR5,6400,2,16,32
G.Skill Ripjaws S5 32 GB,196.09,"5,5200","2,16",6.1278125,White,13.846,36.0,DDR5,5200,2,16,32
TEAMGROUP T-Force Vulcan 32 GB,84.99,"5,5600","2,16",2.6559375,Black,13.571,38.0,DDR5,5600,2,16,32
G.Skill Ripjaws 16 GB,59.68,"3,1066","4,4",3.73,Black / Red,13.133,7.0,DDR3,1066,4,4,16
G.Skill Ripjaws X 16 GB,56.56,"3,1866","2,8",3.535,Black / Red,10.718,10.0,DDR3,1866,2,8,16
Thermaltake TOUGHRAM XG RGB 16 GB,224.98,"4,4600","2,8",14.06125,Black / Silver,8.261,19.0,DDR4,4600,2,8,16
Timetec PINNACLE Konduit 32 GB,69.99,"4,3200","1,32",2.1871875,Black,10.0,16.0,DDR4,3200,1,32,32
TEAMGROUP T-Force Vulcan 64 GB,149.99,"5,5200","2,32",2.34359375,Red,15.385,40.0,DDR5,5200,2,32,64
G.Skill F3-12800CL9S-2GBSQ 2 GB,13.68,"3,1600","1,2",6.84,Green,11.25,9.0,DDR3,1600,1,2,2
